job_id,job_title,category,company,location,experience_required,salary_range,description,required_skills,skill_count,source,date_collected,normalized_title,raw_skills,normalized_skills
JOB_0996,Android Developer,Mobile Developer,Cisco Nigeria,"Enugu, Nigeria",0-2 years,"₦3,000,000 - ₦5,000,000 per year","Cisco Nigeria is seeking an experienced Android Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in iOS, Android, Kotlin, App Store Deployment, Firebase and 8 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['iOS', 'Android', 'Kotlin', 'App Store Deployment', 'Firebase', 'Flutter', 'Mobile UI', 'Git', 'REST APIs', 'Dart', 'React Native', 'Communication', 'Problem Solving']",13,Generated Dataset,2026-05-05,Mobile Developer,"['iOS', 'Android', 'Kotlin', 'App Store Deployment', 'Firebase', 'Flutter', 'Mobile UI', 'Git', 'REST APIs', 'Dart', 'React Native', 'Communication', 'Problem Solving']","['Ios', 'Android', 'Kotlin', 'App Store Deployment', 'Firebase', 'Flutter', 'Mobile Ui', 'Git', 'Rest Apis', 'Dart', 'React Native', 'Communication', 'Problem Solving']"
JOB_0997,Product Owner,Product Manager,Semicolon,"Ibadan, Nigeria",0-2 years,"₦8,000,000 - ₦12,000,000 per year","Semicolon is seeking an experienced Product Owner to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Product Strategy, User Research, Scrum, MVP, Stakeholder Management and 4 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Product Strategy', 'User Research', 'Scrum', 'MVP', 'Stakeholder Management', 'JIRA', 'Market Research', 'Communication', 'Teamwork']",9,Generated Dataset,2026-05-05,Product Manager,"['Product Strategy', 'User Research', 'Scrum', 'MVP', 'Stakeholder Management', 'JIRA', 'Market Research', 'Communication', 'Teamwork']","['Product Strategy', 'User Research', 'Scrum', 'Mvp', 'Stakeholder Management', 'Jira', 'Market Research', 'Communication', 'Teamwork']"
JOB_0998,Azure Engineer,Cloud Engineer,GTBank,"Abuja, Nigeria",5+ years,"₦3,000,000 - ₦5,000,000 per year","GTBank is seeking an experienced Azure Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in CI/CD, CloudFormation, Networking, Kubernetes, Azure and 4 other technical skills
        • 5+ years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['CI/CD', 'CloudFormation', 'Networking', 'Kubernetes', 'Azure', 'Serverless', 'Terraform', 'Teamwork', 'Communication']",9,Generated Dataset,2026-05-05,Software Developer,"['CI/CD', 'CloudFormation', 'Networking', 'Kubernetes', 'Azure', 'Serverless', 'Terraform', 'Teamwork', 'Communication']","['Ci/Cd', 'Cloudformation', 'C#', 'Kubernetes', 'Azure', 'Serverless', 'Terraform', 'Teamwork', 'Communication']"
JOB_0999,ETL Developer,Data Engineer,MainOne,"Abuja, Nigeria",5+ years,Competitive salary based on experience,"Job Title: ETL Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: MainOne
        
        About the Role:
        We are looking for a talented ETL Developer to help us build innovative products for the African market.
        
        Required Skills:
        • Kafka, Spark, Data Warehousing, Python, AWS and 6 other technical skills
        
        Experience Required: 5+ years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Kafka', 'Spark', 'Data Warehousing', 'Python', 'AWS', 'Big Data', 'Airflow', 'Scala', 'Hadoop', 'Problem Solving', 'Communication']",11,Generated Dataset,2026-05-05,Software Developer,"['Kafka', 'Spark', 'Data Warehousing', 'Python', 'AWS', 'Big Data', 'Airflow', 'Scala', 'Hadoop', 'Problem Solving', 'Communication']","['Kafka', 'Spark', 'Data Warehousing', 'Python', 'AWS', 'Big Data', 'Machine Learning', 'Scala', 'Hadoop', 'Problem Solving', 'Communication']"
JOB_1000,Build Engineer,DevOps Engineer,Flutterwave,"Lagos, Nigeria",0-2 years,"₦12,000,000 - ₦18,000,000 per year","Job Title: Build Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: Flutterwave
        
        About the Role:
        We are looking for a talented Build Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • Python, Prometheus, Git, Bash, CI/CD and 9 other technical skills
        
        Experience Required: 0-2 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Python', 'Prometheus', 'Git', 'Bash', 'CI/CD', 'Terraform', 'Grafana', 'Linux', 'Docker', 'Kubernetes', 'Ansible', 'Jenkins', 'Communication', 'Problem Solving']",14,Generated Dataset,2026-05-05,UI/UX Designer,"['Python', 'Prometheus', 'Git', 'Bash', 'CI/CD', 'Terraform', 'Grafana', 'Linux', 'Docker', 'Kubernetes', 'Ansible', 'Jenkins', 'Communication', 'Problem Solving']","['Python', 'Prometheus', 'Git', 'Bash', 'Ci/Cd', 'Terraform', 'Grafana', 'Linux', 'Docker', 'Kubernetes', 'Ansible', 'Jenkins', 'Communication', 'Problem Solving']"
JOB_1001,Google Cloud Engineer,Cloud Engineer,UBA,"Port Harcourt, Nigeria",0-2 years,"₦3,000,000 - ₦5,000,000 per year","Job Title: Google Cloud Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: UBA
        
        About the Role:
        We are looking for a talented Google Cloud Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • Linux, CI/CD, Terraform, Serverless, Kubernetes and 5 other technical skills
        
        Experience Required: 0-2 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Linux', 'CI/CD', 'Terraform', 'Serverless', 'Kubernetes', 'Azure', 'Python', 'CloudFormation', 'Teamwork', 'Communication']",10,Generated Dataset,2026-05-05,Cloud Engineer,"['Linux', 'CI/CD', 'Terraform', 'Serverless', 'Kubernetes', 'Azure', 'Python', 'CloudFormation', 'Teamwork', 'Communication']","['Linux', 'Ci/Cd', 'Terraform', 'Serverless', 'Kubernetes', 'Azure', 'Python', 'Cloudformation', 'Teamwork', 'Communication']"
JOB_1002,NLP Engineer,Data Scientist,ARM Labs,"Lagos, Nigeria",2-4 years,Competitive salary based on experience,"ARM Labs is seeking an experienced NLP Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in NumPy, Tableau, TensorFlow, Deep Learning, Scikit-learn and 8 other technical skills
        • 2-4 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['NumPy', 'Tableau', 'TensorFlow', 'Deep Learning', 'Scikit-learn', 'Machine Learning', 'Python', 'Pandas', 'SQL', 'Data Visualization', 'Statistics', 'Teamwork', 'Communication']",13,Generated Dataset,2026-05-05,Software Developer,"['NumPy', 'Tableau', 'TensorFlow', 'Deep Learning', 'Scikit-learn', 'Machine Learning', 'Python', 'Pandas', 'SQL', 'Data Visualization', 'Statistics', 'Teamwork', 'Communication']","['NumPy', 'Tableau', 'TensorFlow', 'Deep Learning', 'Scikit-Learn', 'Machine Learning', 'Python', 'Pandas', 'SQL', 'Data Visualization', 'Statistics', 'Teamwork', 'Communication']"
JOB_1003,Angular Developer,Frontend Developer,Amazon Web Services,"Abuja, Nigeria",3-5 years,"₦5,000,000 - ₦8,000,000 per year","Amazon Web Services is seeking an experienced Angular Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in CSS3, Tailwind CSS, Figma, JavaScript, HTML5 and 3 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['CSS3', 'Tailwind CSS', 'Figma', 'JavaScript', 'HTML5', 'Responsive Design', 'Problem Solving', 'Teamwork']",6,Generated Dataset,2026-05-05,Software Developer,"['CSS3', 'Tailwind CSS', 'Figma', 'JavaScript', 'HTML5', 'Responsive Design', 'Problem Solving', 'Teamwork']","['HTML/CSS', 'Figma', 'JavaScript', 'Responsive Design', 'Problem Solving', 'Teamwork']"
JOB_1004,Full Stack Developer,Full Stack Developer,Microtraction,"Abuja, Nigeria",3-5 years,"₦3,000,000 - ₦5,000,000 per year","Microtraction is seeking an experienced Full Stack Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in REST APIs, Node.js, Docker, JavaScript, Git and 4 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['REST APIs', 'Node.js', 'Docker', 'JavaScript', 'Git', 'TypeScript', 'HTML/CSS', 'Teamwork', 'Problem Solving']",9,Generated Dataset,2026-05-05,Full Stack Developer,"['REST APIs', 'Node.js', 'Docker', 'JavaScript', 'Git', 'TypeScript', 'HTML/CSS', 'Teamwork', 'Problem Solving']","['Rest Apis', 'Node.js', 'Docker', 'JavaScript', 'Git', 'TypeScript', 'HTML/CSS', 'Teamwork', 'Problem Solving']"
JOB_1005,Security Engineer,Cybersecurity,Chipper Cash,"Lagos, Nigeria",5+ years,"₦3,000,000 - ₦5,000,000 per year","Chipper Cash is seeking an experienced Security Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Compliance, Cryptography, Python, Network Security, Firewalls and 7 other technical skills
        • 5+ years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Compliance', 'Cryptography', 'Python', 'Network Security', 'Firewalls', 'Incident Response', 'Linux', 'SIEM', 'Risk Assessment', 'Penetration Testing', 'Communication', 'Teamwork']",12,Generated Dataset,2026-05-05,Cybersecurity Analyst,"['Compliance', 'Cryptography', 'Python', 'Network Security', 'Firewalls', 'Incident Response', 'Linux', 'SIEM', 'Risk Assessment', 'Penetration Testing', 'Communication', 'Teamwork']","['Compliance', 'Cryptography', 'Python', 'Network Security', 'Firewalls', 'Incident Response', 'Linux', 'Siem', 'Risk Assessment', 'Penetration Testing', 'Communication', 'Teamwork']"
JOB_1006,Frontend Engineer,Frontend Developer,Flutterwave,"Abuja, Nigeria",3-5 years,"₦12,000,000 - ₦18,000,000 per year","Job Title: Frontend Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: Flutterwave
        
        About the Role:
        We are looking for a talented Frontend Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • Responsive Design, CSS3, Git, Redux, REST APIs and 6 other technical skills
        
        Experience Required: 3-5 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Responsive Design', 'CSS3', 'Git', 'Redux', 'REST APIs', 'HTML5', 'Tailwind CSS', 'Figma', 'JavaScript', 'Teamwork', 'Problem Solving']",9,Generated Dataset,2026-05-05,Frontend Developer,"['Responsive Design', 'CSS3', 'Git', 'Redux', 'REST APIs', 'HTML5', 'Tailwind CSS', 'Figma', 'JavaScript', 'Teamwork', 'Problem Solving']","['Responsive Design', 'HTML/CSS', 'Git', 'Redux', 'Rest Apis', 'Figma', 'JavaScript', 'Teamwork', 'Problem Solving']"
JOB_1007,Agile Coach,Scrum Master,Amazon Web Services,"Lagos, Nigeria",2-4 years,"₦8,000,000 - ₦12,000,000 per year","Job Title: Agile Coach
        Location: Lagos, Nigeria (Hybrid)
        Company: Amazon Web Services
        
        About the Role:
        We are looking for a talented Agile Coach to help us build innovative products for the African market.
        
        Required Skills:
        • SAFe, Team Coaching, Kanban, Agile, JIRA and 7 other technical skills
        
        Experience Required: 2-4 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['SAFe', 'Team Coaching', 'Kanban', 'Agile', 'JIRA', 'Scrum', 'Conflict Resolution', 'Facilitation', 'Confluence', 'Retrospectives', 'Teamwork', 'Communication']",12,Generated Dataset,2026-05-05,Software Developer,"['SAFe', 'Team Coaching', 'Kanban', 'Agile', 'JIRA', 'Scrum', 'Conflict Resolution', 'Facilitation', 'Confluence', 'Retrospectives', 'Teamwork', 'Communication']","['Safe', 'Team Coaching', 'Kanban', 'Agile', 'Jira', 'Scrum', 'Conflict Resolution', 'Facilitation', 'Confluence', 'Retrospectives', 'Teamwork', 'Communication']"
JOB_1008,Azure Engineer,Cloud Engineer,Ingressive Capital,"Port Harcourt, Nigeria",0-2 years,Competitive salary based on experience,"Ingressive Capital is seeking an experienced Azure Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in AWS, Networking, Kubernetes, Python, CI/CD and 3 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['AWS', 'Networking', 'Kubernetes', 'Python', 'CI/CD', 'Linux', 'Teamwork', 'Problem Solving']",8,Generated Dataset,2026-05-05,Software Developer,"['AWS', 'Networking', 'Kubernetes', 'Python', 'CI/CD', 'Linux', 'Teamwork', 'Problem Solving']","['AWS', 'C#', 'Kubernetes', 'Python', 'Ci/Cd', 'Linux', 'Teamwork', 'Problem Solving']"
JOB_1009,Application Developer,Software Developer,KPMG Nigeria,Hybrid - Lagos,5+ years,"₦8,000,000 - ₦12,000,000 per year","KPMG Nigeria is seeking an experienced Application Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Object-Oriented Programming, Unit Testing, Linux, SQL, JavaScript and 4 other technical skills
        • 5+ years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Object-Oriented Programming', 'Unit Testing', 'Linux', 'SQL', 'JavaScript', 'Debugging', 'Java', 'Problem Solving', 'Communication']",9,Generated Dataset,2026-05-05,Software Developer,"['Object-Oriented Programming', 'Unit Testing', 'Linux', 'SQL', 'JavaScript', 'Debugging', 'Java', 'Problem Solving', 'Communication']","['Object-Oriented Programming', 'Unit Testing', 'Linux', 'SQL', 'JavaScript', 'Debugging', 'Java', 'Problem Solving', 'Communication']"
JOB_1010,Flask Developer,Backend Developer,IBM Nigeria,"Lagos, Nigeria",0-2 years,"₦5,000,000 - ₦8,000,000 per year","IBM Nigeria is seeking an experienced Flask Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in MongoDB, Docker, PostgreSQL, REST APIs, SQL and 4 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['MongoDB', 'Docker', 'PostgreSQL', 'REST APIs', 'SQL', 'Django', 'Python', 'Teamwork', 'Communication']",9,Generated Dataset,2026-05-05,Software Developer,"['MongoDB', 'Docker', 'PostgreSQL', 'REST APIs', 'SQL', 'Django', 'Python', 'Teamwork', 'Communication']","['MongoDB', 'Docker', 'PostgreSQL', 'Rest Apis', 'SQL', 'Django', 'Python', 'Teamwork', 'Communication']"
JOB_1011,C# Developer,Software Developer,Future Africa,"Ibadan, Nigeria",5+ years,Competitive salary based on experience,"Future Africa is seeking an experienced C# Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Python, Data Structures, Linux, Git, REST APIs and 7 other technical skills
        • 5+ years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Python', 'Data Structures', 'Linux', 'Git', 'REST APIs', 'JavaScript', 'Debugging', 'Java', 'SQL', 'Object-Oriented Programming', 'Problem Solving', 'Teamwork']",12,Generated Dataset,2026-05-05,Software Developer,"['Python', 'Data Structures', 'Linux', 'Git', 'REST APIs', 'JavaScript', 'Debugging', 'Java', 'SQL', 'Object-Oriented Programming', 'Problem Solving', 'Teamwork']","['Python', 'Data Structures', 'Linux', 'Git', 'Rest Apis', 'JavaScript', 'Debugging', 'Java', 'SQL', 'Object-Oriented Programming', 'Problem Solving', 'Teamwork']"
JOB_1012,Technical Writer,Technical Writer,Bamboo,"Lagos, Nigeria",3-5 years,"₦12,000,000 - ₦18,000,000 per year","Bamboo is seeking an experienced Technical Writer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in API Documentation, Git, Markdown, Technical Writing, MadCap Flare and 6 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['API Documentation', 'Git', 'Markdown', 'Technical Writing', 'MadCap Flare', 'Research', 'Documentation', 'Confluence', 'Communication', 'Teamwork', 'Problem Solving']",11,Generated Dataset,2026-05-05,Software Developer,"['API Documentation', 'Git', 'Markdown', 'Technical Writing', 'MadCap Flare', 'Research', 'Documentation', 'Confluence', 'Communication', 'Teamwork', 'Problem Solving']","['Api Documentation', 'Git', 'Markdown', 'Technical Writing', 'Madcap Flare', 'Research', 'Documentation', 'Confluence', 'Communication', 'Teamwork', 'Problem Solving']"
JOB_1013,Backend Engineer,Backend Developer,Rensource,"Ibadan, Nigeria",2-4 years,"₦8,000,000 - ₦12,000,000 per year","Rensource is seeking an experienced Backend Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in API Design, Linux, REST APIs, MongoDB, SQL and 3 other technical skills
        • 2-4 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['API Design', 'Linux', 'REST APIs', 'MongoDB', 'SQL', 'Git', 'Problem Solving', 'Teamwork']",8,Generated Dataset,2026-05-05,Backend Developer,"['API Design', 'Linux', 'REST APIs', 'MongoDB', 'SQL', 'Git', 'Problem Solving', 'Teamwork']","['Api Design', 'Linux', 'Rest Apis', 'MongoDB', 'SQL', 'Git', 'Problem Solving', 'Teamwork']"
JOB_1014,C# Developer,Software Developer,Future Africa,"Lagos, Nigeria",1-3 years,"₦3,000,000 - ₦5,000,000 per year","Job Title: C# Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: Future Africa
        
        About the Role:
        We are looking for a talented C# Developer to help us build innovative products for the African market.
        
        Required Skills:
        • Java, JavaScript, Unit Testing, SQL, REST APIs and 8 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Java', 'JavaScript', 'Unit Testing', 'SQL', 'REST APIs', 'Python', 'Algorithms', 'Object-Oriented Programming', 'Debugging', 'Data Structures', 'Git', 'Teamwork', 'Problem Solving']",13,Generated Dataset,2026-05-05,Software Developer,"['Java', 'JavaScript', 'Unit Testing', 'SQL', 'REST APIs', 'Python', 'Algorithms', 'Object-Oriented Programming', 'Debugging', 'Data Structures', 'Git', 'Teamwork', 'Problem Solving']","['Java', 'JavaScript', 'Unit Testing', 'SQL', 'Rest Apis', 'Python', 'Algorithms', 'Object-Oriented Programming', 'Debugging', 'Data Structures', 'Git', 'Teamwork', 'Problem Solving']"
JOB_1015,Computer Vision Engineer,Data Scientist,Chipper Cash,"Lagos, Nigeria",3-5 years,"₦3,000,000 - ₦5,000,000 per year","Chipper Cash is seeking an experienced Computer Vision Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Statistics, Data Visualization, NumPy, Pandas, Scikit-learn and 5 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Statistics', 'Data Visualization', 'NumPy', 'Pandas', 'Scikit-learn', 'Tableau', 'Machine Learning', 'Deep Learning', 'Problem Solving', 'Communication']",10,Generated Dataset,2026-05-05,Software Developer,"['Statistics', 'Data Visualization', 'NumPy', 'Pandas', 'Scikit-learn', 'Tableau', 'Machine Learning', 'Deep Learning', 'Problem Solving', 'Communication']","['Statistics', 'Data Visualization', 'NumPy', 'Pandas', 'Scikit-Learn', 'Tableau', 'Machine Learning', 'Deep Learning', 'Problem Solving', 'Communication']"
